"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AGAP029050",0.00545914158642157,-1.03252279572894,0.053,0.276,1,"C_5","AGAP029050"
"AGAP008297.2",0.00546950620726231,-0.760801058314874,0.053,0.28,1,"C_5","AGAP008297"
"AGAP005744.2",0.00546950620726231,-1.03979051007411,0.053,0.28,1,"C_5","AGAP005744"
"AGAP005042",0.00547939668034756,-2.4484721912236,0.026,0.22,1,"C_5","AGAP005042"
"AGAP006459.1",0.0054972414866421,0.611462605410101,0.342,0.827,1,"C_5","AGAP006459"
"AGAP000855.3",0.00551415535748463,-0.948037503349511,0.079,0.327,1,"C_5","AGAP000855"
"AGAP007541.1",0.00552995826737373,-1.2833466089821,0.026,0.229,1,"C_5","AGAP007541"
"AGAP003202",0.00552995826737373,-1.38250713396547,0.026,0.229,1,"C_5","AGAP003202"
"AGAP011824.2",0.00552995826737373,-1.46437541655036,0.026,0.229,1,"C_5","AGAP011824"
"AGAP011837.1",0.00552995826737373,-1.80470593118277,0.026,0.229,1,"C_5","AGAP011837"
"AGAP000551.1",0.00553792647922723,-2.04373949462788,0.026,0.224,1,"C_5","AGAP000551"
"AGAP000733.2",0.00555370989892805,0.68289654271865,0.079,0.332,1,"C_5","AGAP000733"
"AGAP011244.2",0.00557802523098392,-0.415575412522436,0.053,0.28,1,"C_5","AGAP011244"
"AGAP002546.1",0.00557802523098392,-0.739951595755673,0.053,0.28,1,"C_5","AGAP002546"
"AGAP000708",0.00557802523098392,-0.884626117062813,0.053,0.28,1,"C_5","AGAP000708"
"AGAP011288.1",0.00558920137990448,-0.437447040306784,0.026,0.229,1,"C_5","AGAP011288"
"AGAP006474.2",0.00558920137990448,-0.572957096651377,0.026,0.229,1,"C_5","AGAP006474"
"AGAP010261",0.00558920137990448,-0.815520466175795,0.026,0.229,1,"C_5","AGAP010261"
"AGAP012143.1",0.00558920137990448,-0.860507523273908,0.026,0.229,1,"C_5","AGAP012143"
"AGAP008710",0.00558920137990448,-1.07521878939957,0.026,0.229,1,"C_5","AGAP008710"
"AGAP000865",0.00558920137990448,-1.09519603153929,0.026,0.229,1,"C_5","AGAP000865"
"AGAP011186",0.00558920137990448,-1.19061781435896,0.026,0.229,1,"C_5","AGAP011186"
"AGAP004244.1",0.00558920137990448,-1.2418487575786,0.026,0.229,1,"C_5","AGAP004244"
"AGAP000499",0.00558920137990448,-1.3507818324897,0.026,0.229,1,"C_5","AGAP000499"
"AGAP006961.1",0.00560248682344539,0.518080543917285,0.237,0.664,1,"C_5","AGAP006961"
"AGAP028514.1",0.00562596186589015,-0.983962167157975,0.079,0.322,1,"C_5","AGAP028514"
"AGAP000646",0.00563489530431467,0.687572243291645,0.132,0.435,1,"C_5","AGAP000646"
"AGAP009224.1",0.00564254536376649,0.992919777214348,0.158,0.486,1,"C_5","AGAP009224"
"AGAP013411",0.00564394112108919,0.456022237149577,0.105,0.383,1,"C_5","AGAP013411"
"AGAP000412",0.00573145722967122,0.907836800091389,0.079,0.322,1,"C_5","AGAP000412"
"AGAP006653.1",0.00576781497803888,0.407700425556546,0.105,0.379,1,"C_5","AGAP006653"
"AGAP000410",0.0057751960678639,-0.381601559610933,0.079,0.327,1,"C_5","AGAP000410"
"AGAP003140.1",0.00585183930096929,-2.20283839170001,0,0.173,1,"C_5","AGAP003140"
"AGAP001386",0.00585183930096929,-2.25962650334521,0,0.173,1,"C_5","AGAP001386"
"AGAP001527.1",0.00585183930096929,-2.37637582414703,0,0.173,1,"C_5","AGAP001527"
"AGAP001700.1",0.00585183930096929,-2.45005045457226,0,0.173,1,"C_5","AGAP001700"
"AGAP012313",0.00585183930096929,-2.56401968771296,0,0.173,1,"C_5","AGAP012313"
"AGAP012163",0.00585183930096929,-2.65183034462459,0,0.173,1,"C_5","AGAP012163"
"AGAP012045.2",0.00585183930096929,-2.67710948145293,0,0.173,1,"C_5","AGAP012045"
"AGAP008904.1",0.00585183930096929,-2.71406534944151,0,0.173,1,"C_5","AGAP008904"
"AGAP000634.1",0.00585183930096929,-2.73839134388064,0,0.173,1,"C_5","AGAP000634"
"AGAP001978",0.00585183930096929,-2.75285743922924,0,0.173,1,"C_5","AGAP001978"
"AGAP002492",0.00585183930096929,-2.75403437255389,0,0.173,1,"C_5","AGAP002492"
"AGAP003128.1",0.00585183930096929,-2.78361132054933,0,0.173,1,"C_5","AGAP003128"
"AGAP011801.2",0.00585183930096929,-2.79293463989668,0,0.173,1,"C_5","AGAP011801"
"AGAP009164.1",0.00585183930096929,-2.81458185216123,0,0.173,1,"C_5","AGAP009164"
"AGAP002114.1",0.00585183930096929,-2.8298406624515,0,0.173,1,"C_5","AGAP002114"
"AGAP002183.2",0.00585183930096929,-2.83380773925515,0,0.173,1,"C_5","AGAP002183"
"AGAP004430.1",0.00585183930096929,-2.8403394735277,0,0.173,1,"C_5","AGAP004430"
"AGAP028432.2",0.00585183930096929,-2.85193997072773,0,0.173,1,"C_5","AGAP028432"
"AGAP001694.2",0.00585183930096929,-2.87905327560225,0,0.173,1,"C_5","AGAP001694"
"AGAP002026",0.00585183930096929,-2.8989387726218,0,0.173,1,"C_5","AGAP002026"
"AGAP005191.1",0.00585183930096929,-2.90636474463413,0,0.173,1,"C_5","AGAP005191"
"AGAP003907",0.00585183930096929,-2.9217969031133,0,0.173,1,"C_5","AGAP003907"
"AGAP007963.2",0.00585183930096929,-2.92375682573306,0,0.173,1,"C_5","AGAP007963"
"AGAP011582.1",0.00585183930096929,-2.96764316836342,0,0.173,1,"C_5","AGAP011582"
"AGAP010272.2",0.00585183930096929,-2.96927481652202,0,0.173,1,"C_5","AGAP010272"
"AGAP002405.1",0.00585183930096929,-2.99080101098934,0,0.173,1,"C_5","AGAP002405"
"AGAP003992",0.00585183930096929,-3.02575851235194,0,0.173,1,"C_5","AGAP003992"
"AGAP004765.1",0.00585183930096929,-3.04408943387068,0,0.173,1,"C_5","AGAP004765"
"AGAP007879.2",0.00585183930096929,-3.10248897453903,0,0.173,1,"C_5","AGAP007879"
"AGAP010012",0.00585183930096929,-3.10392108764646,0,0.173,1,"C_5","AGAP010012"
"AGAP003438",0.00585183930096929,-3.10625715342928,0,0.173,1,"C_5","AGAP003438"
"AGAP001585.1",0.00585183930096929,-3.11036285796473,0,0.173,1,"C_5","AGAP001585"
"AGAP001228.1",0.00585183930096929,-3.15860237829479,0,0.173,1,"C_5","AGAP001228"
"AGAP006725",0.00585183930096929,-3.17705436228837,0,0.173,1,"C_5","AGAP006725"
"AGAP010209.1",0.00585183930096929,-3.19008082709149,0,0.173,1,"C_5","AGAP010209"
"AGAP011326.1",0.00585183930096929,-3.190844580095,0,0.173,1,"C_5","AGAP011326"
"AGAP009335.2",0.00585183930096929,-3.22256920646249,0,0.173,1,"C_5","AGAP009335"
"AGAP006815.2",0.00585183930096929,-3.22996470308774,0,0.173,1,"C_5","AGAP006815"
"AGAP009836.1",0.00585183930096929,-3.2565339790203,0,0.173,1,"C_5","AGAP009836"
"AGAP000680.2",0.00585183930096929,-3.28201144020967,0,0.173,1,"C_5","AGAP000680"
"AGAP009968.2",0.00585183930096929,-3.35360213838809,0,0.173,1,"C_5","AGAP009968"
"AGAP003199",0.00585183930096929,-3.38525844370181,0,0.173,1,"C_5","AGAP003199"
"AGAP004543.1",0.00585183930096929,-3.40615470922472,0,0.173,1,"C_5","AGAP004543"
"AGAP002571",0.00585183930096929,-3.42037591528198,0,0.173,1,"C_5","AGAP002571"
"AGAP012058.1",0.00585183930096929,-3.45094259510474,0,0.173,1,"C_5","AGAP012058"
"AGAP008051",0.00585183930096929,-3.4846103678098,0,0.173,1,"C_5","AGAP008051"
"AGAP002741",0.00596890870011826,-1.40707718041015,0.026,0.224,1,"C_5","AGAP002741"
"AGAP028996",0.0060067110130755,0.492808580889603,0.132,0.43,1,"C_5","AGAP028996"
"AGAP007309.1",0.00606639430018915,-0.951465857835273,0.079,0.318,1,"C_5","AGAP007309"
"AGAP005364",0.00609747871281837,-1.65319838191536,0.026,0.224,1,"C_5","AGAP005364"
"AGAP001467.1",0.00609747871281837,-1.66249850199693,0.026,0.224,1,"C_5","AGAP001467"
"AGAP005427",0.00613471532987151,1.14511129074158,0.632,0.804,1,"C_5","AGAP005427"
"AGAP006909.1",0.00614309421676893,-0.73249049225167,0.053,0.276,1,"C_5","AGAP006909"
"AGAP008967.2",0.00616269452811546,-1.65616342326766,0.026,0.224,1,"C_5","AGAP008967"
"AGAP011310.1",0.00616269452811546,-1.75180789895652,0.026,0.224,1,"C_5","AGAP011310"
"AGAP003171.2",0.00622853779099338,-1.39572197338006,0.026,0.224,1,"C_5","AGAP003171"
"AGAP005071.1",0.00622853779099338,-1.52778287676574,0.026,0.224,1,"C_5","AGAP005071"
"AGAP001068.1",0.00626430841716065,-0.499060152127273,0.053,0.276,1,"C_5","AGAP001068"
"AGAP005035",0.0062950137257817,-0.679679612519369,0.026,0.224,1,"C_5","AGAP005035"
"AGAP011946.1",0.0062950137257817,-1.12276479007984,0.026,0.224,1,"C_5","AGAP011946"
"AGAP008540.2",0.0062950137257817,-1.56531029725619,0.026,0.224,1,"C_5","AGAP008540"
"AGAP001407.2",0.00631407238124464,-1.29525697576124,0.053,0.271,1,"C_5","AGAP001407"
"AGAP000720",0.00631407238124464,-1.31976095706319,0.053,0.271,1,"C_5","AGAP000720"
"AGAP003431",0.00632571928496165,-0.883233904430383,0.053,0.276,1,"C_5","AGAP003431"
"AGAP002193.1",0.00636212759147143,-0.392780607931809,0.026,0.224,1,"C_5","AGAP002193"
"AGAP006948",0.00636212759147143,-1.09430890993633,0.026,0.224,1,"C_5","AGAP006948"
"AGAP012364.1",0.00636212759147143,-1.1352323566609,0.026,0.224,1,"C_5","AGAP012364"
"AGAP009995.3",0.00638767145723834,-0.489490671539766,0.053,0.276,1,"C_5","AGAP009995"
"AGAP004990.2",0.00644772331398856,0.41359302831611,0.079,0.327,1,"C_5","AGAP004990"
"AGAP003770.2",0.00645016905966306,1.19841085490735,0.053,0.276,1,"C_5","AGAP003770"
"AGAP009057.1",0.00646118714136184,0.751422208346245,0.105,0.379,1,"C_5","AGAP009057"
"AGAP003619.1",0.00656632270912647,-0.757534743044597,0.053,0.271,1,"C_5","AGAP003619"
"AGAP007503.1",0.00667229953941057,-2.38557497616971,0,0.168,1,"C_5","AGAP007503"
"AGAP001369.1",0.00667229953941057,-2.41355962184818,0,0.168,1,"C_5","AGAP001369"
"AGAP002250.2",0.00667229953941057,-2.53669546680563,0,0.168,1,"C_5","AGAP002250"
"AGAP012953.1",0.00667229953941057,-2.6386102727512,0,0.168,1,"C_5","AGAP012953"
"AGAP000113",0.00667229953941057,-2.63914430386332,0,0.168,1,"C_5","AGAP000113"
"AGAP003849.1",0.00667229953941057,-2.66727882649897,0,0.168,1,"C_5","AGAP003849"
"AGAP001427",0.00667229953941057,-2.68168389431937,0,0.168,1,"C_5","AGAP001427"
"AGAP003632.1",0.00667229953941057,-2.69293566042488,0,0.168,1,"C_5","AGAP003632"
"AGAP008072.1",0.00667229953941057,-2.71982108808917,0,0.168,1,"C_5","AGAP008072"
"AGAP008882.1",0.00667229953941057,-2.7844596426225,0,0.168,1,"C_5","AGAP008882"
"AGAP003268",0.00667229953941057,-2.79983868921999,0,0.168,1,"C_5","AGAP003268"
"AGAP007889.1",0.00667229953941057,-2.87401217279844,0,0.168,1,"C_5","AGAP007889"
"AGAP005351.1",0.00667229953941057,-2.89283525312506,0,0.168,1,"C_5","AGAP005351"
"AGAP008264.2",0.00667229953941057,-2.91387368885395,0,0.168,1,"C_5","AGAP008264"
"AGAP013449.2",0.00667229953941057,-2.94184815164663,0,0.168,1,"C_5","AGAP013449"
"AGAP000269.1",0.00667229953941057,-2.95046881231028,0,0.168,1,"C_5","AGAP000269"
"AGAP001175.1",0.00667229953941057,-2.95297260940218,0,0.168,1,"C_5","AGAP001175"
"AGAP010230.2",0.00667229953941057,-2.9597858318714,0,0.168,1,"C_5","AGAP010230"
"AGAP002155",0.00667229953941057,-2.96912082005825,0,0.168,1,"C_5","AGAP002155"
"AGAP007294.2",0.00667229953941057,-2.97211797657847,0,0.168,1,"C_5","AGAP007294"
"AGAP005053.1",0.00667229953941057,-2.99559200619715,0,0.168,1,"C_5","AGAP005053"
"AGAP002904.1",0.00667229953941057,-3.00181746435708,0,0.168,1,"C_5","AGAP002904"
"AGAP010481",0.00667229953941057,-3.00631496202971,0,0.168,1,"C_5","AGAP010481"
"AGAP006715.2",0.00667229953941057,-3.01034663076972,0,0.168,1,"C_5","AGAP006715"
"AGAP004336.2",0.00667229953941057,-3.05959992174484,0,0.168,1,"C_5","AGAP004336"
"AGAP008828",0.00667229953941057,-3.06096908403502,0,0.168,1,"C_5","AGAP008828"
"AGAP002816",0.00667229953941057,-3.07262656386914,0,0.168,1,"C_5","AGAP002816"
"AGAP013536.2",0.00667229953941057,-3.0783950698929,0,0.168,1,"C_5","AGAP013536"
"AGAP012115.1",0.00667229953941057,-3.08133779277832,0,0.168,1,"C_5","AGAP012115"
"AGAP008857.2",0.00667229953941057,-3.08974921345261,0,0.168,1,"C_5","AGAP008857"
"AGAP006952.1",0.00667229953941057,-3.11850284674692,0,0.168,1,"C_5","AGAP006952"
"AGAP008044",0.00667229953941057,-3.12649013381413,0,0.168,1,"C_5","AGAP008044"
"AGAP011448.2",0.00667229953941057,-3.13193262683853,0,0.168,1,"C_5","AGAP011448"
"AGAP000830",0.00667229953941057,-3.17195065605303,0,0.168,1,"C_5","AGAP000830"
"AGAP003387",0.00667229953941057,-3.17409208276256,0,0.168,1,"C_5","AGAP003387"
"AGAP011353.1",0.00667229953941057,-3.19225900974446,0,0.168,1,"C_5","AGAP011353"
"AGAP005409",0.00667229953941057,-3.22335303828804,0,0.168,1,"C_5","AGAP005409"
"AGAP009188.2",0.00667229953941057,-3.22847813257992,0,0.168,1,"C_5","AGAP009188"
"AGAP010478.2",0.00667229953941057,-3.24529884973105,0,0.168,1,"C_5","AGAP010478"
"AGAP011805",0.00667229953941057,-3.3012552498377,0,0.168,1,"C_5","AGAP011805"
"AGAP009859",0.00667229953941057,-3.30927821944406,0,0.168,1,"C_5","AGAP009859"
"AGAP004630.1",0.00667229953941057,-3.32040016017716,0,0.168,1,"C_5","AGAP004630"
"AGAP010247",0.00667229953941057,-3.32265808783876,0,0.168,1,"C_5","AGAP010247"
"AGAP007939",0.00667229953941057,-3.3275266489662,0,0.168,1,"C_5","AGAP007939"
"AGAP003810",0.00667229953941057,-3.33376833676422,0,0.168,1,"C_5","AGAP003810"
"AGAP013008.2",0.00667229953941057,-3.33780084122856,0,0.168,1,"C_5","AGAP013008"
"AGAP006248.2",0.00667229953941057,-3.36899576837754,0,0.168,1,"C_5","AGAP006248"
"AGAP012228.2",0.00667229953941057,-3.38480458058478,0,0.168,1,"C_5","AGAP012228"
"AGAP002062.1",0.00667229953941057,-3.38830964810965,0,0.168,1,"C_5","AGAP002062"
"AGAP010220.1",0.00667229953941057,-3.40815633120579,0,0.168,1,"C_5","AGAP010220"
"AGAP005377",0.00667229953941057,-3.50761717669973,0,0.168,1,"C_5","AGAP005377"
"AGAP028609",0.00669581567149613,-0.604068726704329,0.053,0.271,1,"C_5","AGAP028609"
"AGAP001092.2",0.0067246416551007,-1.77485600518601,0.053,0.262,1,"C_5","AGAP001092"
"AGAP011177",0.00674281342079688,0.480113346052451,0.105,0.369,1,"C_5","AGAP011177"
"AGAP011893.1",0.00686355437803694,-1.73205355734347,0.026,0.22,1,"C_5","AGAP011893"
"AGAP001780.1",0.00694244386392237,-1.92575245816035,0.026,0.215,1,"C_5","AGAP001780"
"AGAP000663",0.00694719552970363,-1.46472392561209,0.053,0.266,1,"C_5","AGAP000663"
"AGAP012711.1",0.00701052837425928,-1.79877079348691,0.026,0.22,1,"C_5","AGAP012711"
"AGAP002684.2",0.00701531775988989,-0.694575766291791,0.079,0.322,1,"C_5","AGAP002684"
"AGAP002095",0.0070296480270385,-0.807017120732,0.053,0.271,1,"C_5","AGAP002095"
"AGAP008535",0.00708427549156425,-1.27357336371638,0.053,0.266,1,"C_5","AGAP008535"
"AGAP011035.2",0.00708507008183293,-1.22896488060038,0.026,0.22,1,"C_5","AGAP011035"
"AGAP007610.1",0.00708507008183293,-1.57719855571034,0.026,0.22,1,"C_5","AGAP007610"
"AGAP004629",0.00709818110567281,0.510061144393893,0.053,0.271,1,"C_5","AGAP004629"
"AGAP028620",0.00709818110567281,-0.624353283562729,0.053,0.271,1,"C_5","AGAP028620"
"AGAP000173.1",0.00716032264682621,-1.10092793035401,0.026,0.22,1,"C_5","AGAP000173"
"AGAP007998",0.00716032264682621,-1.33789018335409,0.026,0.22,1,"C_5","AGAP007998"
"AGAP003488.2",0.00716032264682621,-1.50688715262936,0.026,0.22,1,"C_5","AGAP003488"
"AGAP005954.2",0.00716032264682621,-1.62214978057375,0.026,0.22,1,"C_5","AGAP005954"
"AGAP011543.1",0.00716731345495669,-0.307508610895508,0.053,0.271,1,"C_5","AGAP011543"
"AGAP010935.2",0.00716731345495669,-0.544885506641323,0.053,0.271,1,"C_5","AGAP010935"
"AGAP011691",0.00716816057788584,-2.03636687710245,0.026,0.215,1,"C_5","AGAP011691"
"AGAP010517",0.00717064523889619,0.777856500956311,0.158,0.481,1,"C_5","AGAP010517"
